step,training_loss,validation_loss,non_streaming_loss,total_flops_profiler,theoretical_flops,tokens
58100,4.8797,5.0159,5.0847,3.67e+16,3.99e+16,475955200
58150,5.0316,5.0158,5.0792,3.68e+16,3.99e+16,476364800
58200,4.8574,5.0080,5.0753,3.68e+16,4.00e+16,476774400
58250,4.9798,5.0074,5.0781,3.68e+16,4.00e+16,477184000
58300,4.7900,5.0123,5.0807,3.69e+16,4.00e+16,477593600
58350,5.0825,5.0106,5.0766,3.69e+16,4.01e+16,478003200
58400,4.9388,5.0202,5.0843,3.69e+16,4.01e+16,478412800
58450,5.0866,5.0121,5.0821,3.70e+16,4.01e+16,478822400
58500,4.9321,5.0076,5.0786,3.70e+16,4.02e+16,479232000
58550,5.0930,5.0075,5.0755,3.70e+16,4.02e+16,479641600
58600,4.9150,5.0029,5.0745,3.71e+16,4.02e+16,480051200
58650,4.9919,5.0080,5.0757,3.71e+16,4.03e+16,480460800
58700,5.0289,5.0092,5.0728,3.71e+16,4.03e+16,480870400
58750,4.9646,5.0066,5.0725,3.72e+16,4.03e+16,481280000
58800,5.0275,5.0043,5.0724,3.72e+16,4.04e+16,481689600
58850,5.0007,5.0013,5.0708,3.72e+16,4.04e+16,482099200
58900,5.0270,5.0004,5.0716,3.72e+16,4.04e+16,482508800
58950,4.9622,5.0051,5.0727,3.73e+16,4.05e+16,482918400
59000,4.8913,5.0124,5.0781,3.73e+16,4.05e+16,483328000
59050,5.0040,5.0053,5.0709,3.73e+16,4.05e+16,483737600
59100,4.9955,5.0012,5.0705,3.74e+16,4.06e+16,484147200
59150,4.7922,5.0026,5.0684,3.74e+16,4.06e+16,484556800
59200,4.8433,5.0038,5.0722,3.74e+16,4.06e+16,484966400
59250,5.0202,5.0011,5.0702,3.75e+16,4.07e+16,485376000
59300,4.8811,5.0039,5.0711,3.75e+16,4.07e+16,485785600
59350,5.2017,5.0007,5.0675,3.75e+16,4.07e+16,486195200
59400,4.8938,5.0044,5.0740,3.76e+16,4.08e+16,486604800
59450,5.0086,5.0126,5.0770,3.76e+16,4.08e+16,487014400
59500,5.0314,4.9982,5.0680,3.76e+16,4.09e+16,487424000
59550,5.0715,5.0003,5.0674,3.77e+16,4.09e+16,487833600
59600,4.8504,5.0009,5.0691,3.77e+16,4.09e+16,488243200
59650,5.0386,5.0030,5.0708,3.77e+16,4.10e+16,488652800
59700,5.0315,5.0018,5.0704,3.78e+16,4.10e+16,489062400
59750,4.9797,4.9986,5.0667,3.78e+16,4.10e+16,489472000
59800,4.9798,4.9983,5.0642,3.78e+16,4.11e+16,489881600
59850,5.0479,5.0009,5.0698,3.78e+16,4.11e+16,490291200
59900,4.8373,5.0045,5.0713,3.79e+16,4.11e+16,490700800
59950,4.8634,5.0054,5.0732,3.79e+16,4.12e+16,491110400
60000,5.0665,5.0044,5.0741,3.79e+16,4.12e+16,491520000
60050,4.9811,5.0017,5.0674,3.80e+16,4.12e+16,491929600
60100,5.0014,5.0005,5.0683,3.80e+16,4.13e+16,492339200
60150,4.9208,4.9968,5.0662,3.80e+16,4.13e+16,492748800
60200,4.8441,5.0020,5.0731,3.81e+16,4.13e+16,493158400
60250,4.9645,4.9986,5.0653,3.81e+16,4.14e+16,493568000
60300,5.0082,5.0056,5.0667,3.81e+16,4.14e+16,493977600
60350,5.0162,4.9951,5.0635,3.82e+16,4.14e+16,494387200
60400,5.0020,5.0115,5.0788,3.82e+16,4.15e+16,494796800
60450,4.9317,4.9978,5.0657,3.82e+16,4.15e+16,495206400
60500,4.9250,5.0004,5.0668,3.83e+16,4.15e+16,495616000
60550,5.0136,4.9971,5.0666,3.83e+16,4.16e+16,496025600
60600,4.8324,4.9976,5.0655,3.83e+16,4.16e+16,496435200
60650,5.1198,5.0110,5.0775,3.84e+16,4.16e+16,496844800
60700,4.8876,5.0025,5.0686,3.84e+16,4.17e+16,497254400
60750,5.0367,5.0054,5.0735,3.84e+16,4.17e+16,497664000
60800,4.8639,5.0059,5.0743,3.84e+16,4.17e+16,498073600
60850,5.1351,4.9960,5.0644,3.85e+16,4.18e+16,498483200
60900,4.8984,5.0000,5.0693,3.85e+16,4.18e+16,498892800
60950,4.9930,4.9952,5.0640,3.85e+16,4.18e+16,499302400
61000,4.8376,5.0033,5.0727,3.86e+16,4.19e+16,499712000
61050,4.9441,4.9970,5.0643,3.86e+16,4.19e+16,500121600
61100,4.9956,4.9941,5.0649,3.86e+16,4.20e+16,500531200
61150,4.8949,4.9952,5.0649,3.87e+16,4.20e+16,500940800
61200,4.9488,4.9950,5.0644,3.87e+16,4.20e+16,501350400
61250,4.9025,4.9958,5.0631,3.87e+16,4.21e+16,501760000
61300,5.0879,4.9925,5.0607,3.88e+16,4.21e+16,502169600
61350,5.0399,4.9922,5.0608,3.88e+16,4.21e+16,502579200
61400,4.9868,4.9932,5.0624,3.88e+16,4.22e+16,502988800
61450,4.7521,4.9937,5.0611,3.89e+16,4.22e+16,503398400
61500,4.8736,5.0019,5.0677,3.89e+16,4.22e+16,503808000
61550,4.9019,4.9965,5.0668,3.89e+16,4.23e+16,504217600
61600,4.9237,4.9999,5.0690,3.90e+16,4.23e+16,504627200
61650,4.9269,4.9965,5.0677,3.90e+16,4.23e+16,505036800
61700,4.8956,4.9957,5.0646,3.90e+16,4.24e+16,505446400
61750,4.9117,4.9971,5.0669,3.90e+16,4.24e+16,505856000
61800,4.9018,4.9949,5.0650,3.91e+16,4.24e+16,506265600
61850,5.1354,4.9999,5.0670,3.91e+16,4.25e+16,506675200
61900,4.9388,4.9937,5.0655,3.91e+16,4.25e+16,507084800
61950,4.9566,4.9956,5.0629,3.92e+16,4.25e+16,507494400
62000,5.0972,4.9909,5.0616,3.92e+16,4.26e+16,507904000
62050,4.9397,4.9951,5.0642,3.92e+16,4.26e+16,508313600
62100,4.9636,4.9983,5.0646,3.93e+16,4.26e+16,508723200
62150,5.0351,4.9927,5.0610,3.93e+16,4.27e+16,509132800
62200,4.9859,4.9899,5.0613,3.93e+16,4.27e+16,509542400
62250,4.9615,4.9935,5.0636,3.94e+16,4.27e+16,509952000
62300,4.7860,4.9928,5.0614,3.94e+16,4.28e+16,510361600
62350,4.9050,4.9938,5.0610,3.94e+16,4.28e+16,510771200
62400,4.9770,4.9893,5.0616,3.95e+16,4.28e+16,511180800
62450,4.8758,4.9894,5.0597,3.95e+16,4.29e+16,511590400
62500,4.9643,4.9894,5.0614,3.95e+16,4.29e+16,512000000
62550,4.9654,4.9869,5.0584,3.96e+16,4.29e+16,512409600
62600,4.9498,4.9920,5.0586,3.96e+16,4.30e+16,512819200
62650,4.9070,4.9929,5.0619,3.96e+16,4.30e+16,513228800
62700,5.1103,4.9891,5.0593,3.97e+16,4.30e+16,513638400
62750,4.9365,4.9979,5.0625,3.97e+16,4.31e+16,514048000
62800,5.0368,4.9898,5.0572,3.97e+16,4.31e+16,514457600
62850,5.0161,4.9872,5.0575,3.97e+16,4.32e+16,514867200
62900,4.9668,4.9874,5.0598,3.98e+16,4.32e+16,515276800
62950,4.9480,4.9935,5.0635,3.98e+16,4.32e+16,515686400
63000,4.9723,4.9964,5.0642,3.98e+16,4.33e+16,516096000
63050,4.8264,4.9914,5.0612,3.99e+16,4.33e+16,516505600
63100,4.9466,4.9899,5.0565,3.99e+16,4.33e+16,516915200
63150,4.8225,4.9890,5.0571,3.99e+16,4.34e+16,517324800
63200,4.9311,4.9885,5.0588,4.00e+16,4.34e+16,517734400
63250,4.9968,4.9892,5.0573,4.00e+16,4.34e+16,518144000
63300,5.0612,4.9877,5.0571,4.00e+16,4.35e+16,518553600
63350,4.9793,5.0039,5.0693,4.01e+16,4.35e+16,518963200
63400,4.9510,4.9940,5.0614,4.01e+16,4.35e+16,519372800
63450,4.8889,4.9892,5.0565,4.01e+16,4.36e+16,519782400
63500,4.8986,4.9899,5.0586,4.02e+16,4.36e+16,520192000
63550,5.0487,4.9917,5.0562,4.02e+16,4.36e+16,520601600
63600,4.9103,4.9866,5.0534,4.02e+16,4.37e+16,521011200
63650,5.0197,4.9899,5.0570,4.03e+16,4.37e+16,521420800
63700,4.9860,4.9861,5.0556,4.03e+16,4.37e+16,521830400
63750,4.9450,4.9836,5.0512,4.03e+16,4.38e+16,522240000
63800,5.0670,4.9839,5.0534,4.03e+16,4.38e+16,522649600
63850,4.9280,4.9855,5.0562,4.04e+16,4.38e+16,523059200
63900,4.9010,4.9865,5.0567,4.04e+16,4.39e+16,523468800
63950,5.0722,4.9885,5.0588,4.04e+16,4.39e+16,523878400
64000,5.1337,4.9891,5.0609,4.05e+16,4.39e+16,524288000
64050,4.8229,4.9900,5.0575,4.05e+16,4.40e+16,524697600
64100,5.0391,4.9836,5.0536,4.05e+16,4.40e+16,525107200
64150,4.9690,4.9810,5.0493,4.06e+16,4.40e+16,525516800
64200,4.8905,4.9808,5.0484,4.06e+16,4.41e+16,525926400
64250,4.9636,4.9809,5.0516,4.06e+16,4.41e+16,526336000
64300,4.9642,4.9833,5.0495,4.07e+16,4.41e+16,526745600
64350,4.8863,4.9782,5.0483,4.07e+16,4.42e+16,527155200
64400,4.9588,4.9816,5.0493,4.07e+16,4.42e+16,527564800
64450,5.1719,4.9787,5.0474,4.08e+16,4.43e+16,527974400
64500,4.7915,4.9811,5.0491,4.08e+16,4.43e+16,528384000
64550,5.0604,4.9828,5.0505,4.08e+16,4.43e+16,528793600
64600,4.8862,4.9792,5.0493,4.09e+16,4.44e+16,529203200
64650,4.9381,4.9793,5.0475,4.09e+16,4.44e+16,529612800
64700,5.0649,4.9814,5.0488,4.09e+16,4.44e+16,530022400
64750,4.9894,4.9773,5.0471,4.09e+16,4.45e+16,530432000
64800,5.0062,4.9783,5.0478,4.10e+16,4.45e+16,530841600
64850,4.8271,4.9786,5.0484,4.10e+16,4.45e+16,531251200
64900,4.9183,4.9746,5.0464,4.10e+16,4.46e+16,531660800
64950,4.9094,4.9763,5.0472,4.11e+16,4.46e+16,532070400
65000,4.8606,4.9765,5.0462,4.11e+16,4.46e+16,532480000
65050,5.0585,4.9774,5.0462,4.11e+16,4.47e+16,532889600
65100,4.9315,4.9766,5.0447,4.12e+16,4.47e+16,533299200
65150,4.8797,4.9775,5.0452,4.12e+16,4.47e+16,533708800
65200,4.9343,4.9784,5.0474,4.12e+16,4.48e+16,534118400
65250,4.9434,4.9778,5.0473,4.13e+16,4.48e+16,534528000
65300,4.9281,4.9780,5.0462,4.13e+16,4.48e+16,534937600
65350,4.9506,4.9736,5.0432,4.13e+16,4.49e+16,535347200
65400,5.0088,4.9763,5.0447,4.14e+16,4.49e+16,535756800
65450,4.9758,4.9755,5.0427,4.14e+16,4.49e+16,536166400
65500,4.9251,4.9751,5.0437,4.14e+16,4.50e+16,536576000
65550,4.9624,4.9770,5.0441,4.15e+16,4.50e+16,536985600
65600,4.9355,4.9759,5.0445,4.15e+16,4.50e+16,537395200
65650,5.0311,4.9840,5.0487,4.15e+16,4.51e+16,537804800
65700,4.9987,4.9751,5.0438,4.15e+16,4.51e+16,538214400
65750,5.0513,4.9757,5.0425,4.16e+16,4.51e+16,538624000
65800,5.1087,4.9736,5.0420,4.16e+16,4.52e+16,539033600
65850,4.8502,4.9752,5.0431,4.16e+16,4.52e+16,539443200
65900,4.9955,4.9735,5.0419,4.17e+16,4.52e+16,539852800
65950,4.7577,4.9787,5.0479,4.17e+16,4.53e+16,540262400
66000,4.9256,4.9785,5.0469,4.17e+16,4.53e+16,540672000
66050,4.9651,4.9761,5.0445,4.18e+16,4.53e+16,541081600
66100,5.0434,4.9735,5.0430,4.18e+16,4.54e+16,541491200
66150,4.8945,4.9766,5.0460,4.18e+16,4.54e+16,541900800
66200,4.9443,4.9785,5.0490,4.19e+16,4.55e+16,542310400
66250,4.8638,4.9739,5.0440,4.19e+16,4.55e+16,542720000
66300,4.8010,4.9724,5.0404,4.19e+16,4.55e+16,543129600
66350,4.9366,4.9710,5.0413,4.20e+16,4.56e+16,543539200
66400,4.9836,4.9704,5.0397,4.20e+16,4.56e+16,543948800
66450,4.9478,4.9727,5.0418,4.20e+16,4.56e+16,544358400
66500,5.0304,4.9720,5.0393,4.21e+16,4.57e+16,544768000
66550,4.9321,4.9754,5.0432,4.21e+16,4.57e+16,545177600
66600,4.9071,4.9707,5.0415,4.21e+16,4.57e+16,545587200
66650,4.9107,4.9698,5.0394,4.21e+16,4.58e+16,545996800
66700,4.9073,4.9719,5.0438,4.22e+16,4.58e+16,546406400
66750,4.9711,4.9773,5.0469,4.22e+16,4.58e+16,546816000
66800,5.0247,4.9681,5.0381,4.22e+16,4.59e+16,547225600
66850,4.9584,4.9713,5.0410,4.23e+16,4.59e+16,547635200
66900,4.9912,4.9697,5.0372,4.23e+16,4.59e+16,548044800
66950,4.8814,4.9704,5.0407,4.23e+16,4.60e+16,548454400
67000,4.9260,4.9733,5.0426,4.24e+16,4.60e+16,548864000
67050,4.7831,4.9726,5.0414,4.24e+16,4.60e+16,549273600
67100,4.9461,4.9772,5.0451,4.24e+16,4.61e+16,549683200
67150,5.0043,4.9777,5.0473,4.25e+16,4.61e+16,550092800
67200,4.7563,4.9769,5.0477,4.25e+16,4.61e+16,550502400
67250,5.0206,4.9735,5.0456,4.25e+16,4.62e+16,550912000
67300,4.8829,4.9709,5.0401,4.26e+16,4.62e+16,551321600
67350,4.8769,4.9707,5.0414,4.26e+16,4.62e+16,551731200
67400,4.9504,4.9710,5.0413,4.26e+16,4.63e+16,552140800
67450,5.0711,4.9700,5.0392,4.27e+16,4.63e+16,552550400
67500,4.8936,4.9704,5.0418,4.27e+16,4.63e+16,552960000
67550,4.8594,4.9707,5.0410,4.27e+16,4.64e+16,553369600
67600,4.8609,4.9683,5.0392,4.27e+16,4.64e+16,553779200
67650,5.0199,4.9789,5.0474,4.28e+16,4.64e+16,554188800
67700,5.0512,4.9712,5.0404,4.28e+16,4.65e+16,554598400
67750,4.9604,4.9702,5.0417,4.28e+16,4.65e+16,555008000
67800,5.0023,4.9677,5.0395,4.29e+16,4.66e+16,555417600
67850,5.0438,4.9695,5.0391,4.29e+16,4.66e+16,555827200
67900,4.9445,4.9693,5.0386,4.29e+16,4.66e+16,556236800
67950,4.9180,4.9672,5.0375,4.30e+16,4.67e+16,556646400
68000,5.0388,4.9680,5.0379,4.30e+16,4.67e+16,557056000
68050,4.9710,4.9706,5.0408,4.30e+16,4.67e+16,557465600
68100,4.9068,4.9696,5.0398,4.31e+16,4.68e+16,557875200
68150,5.1218,4.9724,5.0396,4.31e+16,4.68e+16,558284800
68200,4.9440,4.9676,5.0379,4.31e+16,4.68e+16,558694400
68250,4.8962,4.9672,5.0360,4.32e+16,4.69e+16,559104000
68300,4.9966,4.9699,5.0401,4.32e+16,4.69e+16,559513600
68350,4.9348,4.9700,5.0381,4.32e+16,4.69e+16,559923200
68400,4.9241,4.9656,5.0341,4.33e+16,4.70e+16,560332800
68450,4.9253,4.9665,5.0341,4.33e+16,4.70e+16,560742400
68500,4.8956,4.9644,5.0345,4.33e+16,4.70e+16,561152000
68550,4.9521,4.9684,5.0378,4.33e+16,4.71e+16,561561600
68600,4.9817,4.9683,5.0386,4.34e+16,4.71e+16,561971200
68650,4.9053,4.9663,5.0341,4.34e+16,4.71e+16,562380800
68700,4.9056,4.9680,5.0393,4.34e+16,4.72e+16,562790400
68750,4.9561,4.9681,5.0381,4.35e+16,4.72e+16,563200000
68800,5.0211,4.9713,5.0414,4.35e+16,4.72e+16,563609600
68850,4.9851,4.9647,5.0334,4.35e+16,4.73e+16,564019200
68900,4.9871,4.9687,5.0377,4.36e+16,4.73e+16,564428800
68950,5.0131,4.9685,5.0385,4.36e+16,4.73e+16,564838400
69000,4.9033,4.9656,5.0368,4.36e+16,4.74e+16,565248000
69050,5.0026,4.9673,5.0366,4.37e+16,4.74e+16,565657600
69100,4.8665,4.9655,5.0346,4.37e+16,4.74e+16,566067200
69150,4.9544,4.9671,5.0358,4.37e+16,4.75e+16,566476800
69200,4.8148,4.9673,5.0364,4.38e+16,4.75e+16,566886400
69250,4.8847,4.9722,5.0385,4.38e+16,4.75e+16,567296000
69300,4.8911,4.9645,5.0345,4.38e+16,4.76e+16,567705600
69350,4.9834,4.9665,5.0358,4.39e+16,4.76e+16,568115200
69400,4.8513,4.9654,5.0357,4.39e+16,4.76e+16,568524800
69450,5.0191,4.9640,5.0329,4.39e+16,4.77e+16,568934400
69500,5.1072,4.9658,5.0352,4.40e+16,4.77e+16,569344000
69550,5.0246,4.9660,5.0340,4.40e+16,4.78e+16,569753600
69600,4.9900,4.9664,5.0388,4.40e+16,4.78e+16,570163200
69650,5.0144,4.9654,5.0346,4.40e+16,4.78e+16,570572800
69700,4.9848,4.9700,5.0369,4.41e+16,4.79e+16,570982400
69750,4.7211,4.9720,5.0394,4.41e+16,4.79e+16,571392000
69800,4.9009,4.9656,5.0339,4.41e+16,4.79e+16,571801600
69850,4.9881,4.9631,5.0350,4.42e+16,4.80e+16,572211200
69900,4.9243,4.9641,5.0349,4.42e+16,4.80e+16,572620800
69950,4.9323,4.9664,5.0391,4.42e+16,4.80e+16,573030400
70000,5.0284,4.9647,5.0361,4.43e+16,4.81e+16,573440000
70050,4.9722,4.9656,5.0319,4.43e+16,4.81e+16,573849600
70100,4.9283,4.9682,5.0375,4.43e+16,4.81e+16,574259200
70150,4.8595,4.9703,5.0399,4.44e+16,4.82e+16,574668800
70200,4.8846,4.9696,5.0403,4.44e+16,4.82e+16,575078400
70250,5.0962,4.9639,5.0358,4.44e+16,4.82e+16,575488000
70300,4.9411,4.9637,5.0324,4.45e+16,4.83e+16,575897600
70350,4.9651,4.9661,5.0350,4.45e+16,4.83e+16,576307200
70400,4.9774,4.9650,5.0334,4.45e+16,4.83e+16,576716800
70450,4.9926,4.9644,5.0348,4.46e+16,4.84e+16,577126400
70500,4.9993,4.9650,5.0332,4.46e+16,4.84e+16,577536000
70550,4.9486,4.9646,5.0324,4.46e+16,4.84e+16,577945600
70600,4.8351,4.9640,5.0310,4.46e+16,4.85e+16,578355200
70650,4.9924,4.9602,5.0294,4.47e+16,4.85e+16,578764800
70700,4.9021,4.9627,5.0327,4.47e+16,4.85e+16,579174400
70750,5.0006,4.9628,5.0324,4.47e+16,4.86e+16,579584000
70800,4.8507,4.9664,5.0337,4.48e+16,4.86e+16,579993600
70850,5.0112,4.9614,5.0317,4.48e+16,4.86e+16,580403200
70900,4.9529,4.9613,5.0304,4.48e+16,4.87e+16,580812800
70950,5.0306,4.9665,5.0338,4.49e+16,4.87e+16,581222400
71000,4.9520,4.9646,5.0340,4.49e+16,4.87e+16,581632000
71050,5.0473,4.9652,5.0317,4.49e+16,4.88e+16,582041600
71100,4.9179,4.9637,5.0338,4.50e+16,4.88e+16,582451200
71150,4.9369,4.9664,5.0321,4.50e+16,4.89e+16,582860800
71200,4.9718,4.9612,5.0308,4.50e+16,4.89e+16,583270400
71250,5.0116,4.9640,5.0346,4.51e+16,4.89e+16,583680000
71300,4.8736,4.9725,5.0385,4.51e+16,4.90e+16,584089600
71350,5.0224,4.9637,5.0337,4.51e+16,4.90e+16,584499200
71400,4.9482,4.9672,5.0375,4.52e+16,4.90e+16,584908800
71450,4.8751,4.9650,5.0359,4.52e+16,4.91e+16,585318400
71500,4.9776,4.9628,5.0329,4.52e+16,4.91e+16,585728000
71550,5.0574,4.9652,5.0338,4.52e+16,4.91e+16,586137600
71600,4.7597,4.9642,5.0345,4.53e+16,4.92e+16,586547200
71650,5.0573,4.9630,5.0342,4.53e+16,4.92e+16,586956800
71700,4.8439,4.9665,5.0331,4.53e+16,4.92e+16,587366400
71750,4.8279,4.9621,5.0317,4.54e+16,4.93e+16,587776000
71800,4.9110,4.9621,5.0325,4.54e+16,4.93e+16,588185600
71850,5.0456,4.9615,5.0314,4.54e+16,4.93e+16,588595200
71900,4.9810,4.9611,5.0320,4.55e+16,4.94e+16,589004800
71950,5.0150,4.9618,5.0319,4.55e+16,4.94e+16,589414400
72000,4.9750,4.9630,5.0342,4.55e+16,4.94e+16,589824000
72050,4.9950,4.9599,5.0283,4.56e+16,4.95e+16,590233600
72100,4.9205,4.9596,5.0301,4.56e+16,4.95e+16,590643200
72150,4.9336,4.9623,5.0322,4.56e+16,4.95e+16,591052800
72200,4.9089,4.9626,5.0318,4.57e+16,4.96e+16,591462400
72250,5.0203,4.9672,5.0368,4.57e+16,4.96e+16,591872000
72300,4.9292,4.9717,5.0387,4.57e+16,4.96e+16,592281600
72350,5.0224,4.9628,5.0351,4.58e+16,4.97e+16,592691200
72400,4.9665,4.9612,5.0303,4.58e+16,4.97e+16,593100800
72450,4.9147,4.9620,5.0320,4.58e+16,4.97e+16,593510400
72500,4.7638,4.9599,5.0286,4.58e+16,4.98e+16,593920000
72550,4.8536,4.9646,5.0357,4.59e+16,4.98e+16,594329600
